year,distance,speed,index,x,y,vy,vx
2019,22.282,10.185,55,386.42873162694656,207.82397961716876,-0.0060550935367154725,-0.006973258087175876
2019,10.017,12.448,56,680.914306985893,259.3405349892888,0.013831937923370027,0.020324092807878318
2019,8.067,13.365,57,802.3365146498494,168.98849365047442,-0.011870945363163035,0.02682405269333139
2019,15.029,11.012,58,457.7328728272027,253.37261925868947,0.023777740553653733,-0.01974426774210539
2019,15.039,12.409,59,675.8523139471534,143.2456926158453,-0.0252951260333955,0.005737692636730585
2019,7.372,11.118,60,464.21364241472475,178.70761034177056,-0.010160161371080749,-0.012630986730201504
2019,7.016,12.654,61,712.930704743705,126.15863362072005,-0.0432504563378401,0.027633278653945093
2019,9.061,12.365,62,659.6115210460893,182.53070304669302,-0.010652687152910302,-0.0077454125183803344
2019,10.014,11.941,63,601.5338404146398,117.25712191513959,-0.03314863926821092,-0.0006606193863481213
2019,14.006,11.148,64,489.04052079449076,216.64861044681655,-0.009692986668081636,-0.014323949238483506
2019,10.034,12.241,65,647.5181514926427,111.08610437385447,-0.025755360216119214,0.010585603989347544
2019,6.17,11.897,66,588.9396175141986,122.4088991130394,-0.024223892181158477,-0.0066624186134596084
2019,6.989,9.391819,67,296.92196594678677,228.15022004476018,0.0003103589255874558,-0.0004890838181669465
2019,7.637,11.048877,68,470.5242920507927,261.57204551379004,0.012644417622510205,-0.009542815705977774
2019,6.57,10.850017,69,451.4557259307012,239.6245223366479,0.0012479584340051577,-0.0017760848161564476
2019,5.014,11.541,70,568.9392913524094,289.39190860488816,0.018839809917955426,-0.022738863393251697
2019,13.249,12.143,71,645.4854401299427,177.80370785905671,-0.021279135627075098,-0.010873082713464445
2019,7.998,12.421,72,622.9190800990494,222.0668920008228,0.02544158648749432,-0.02152161523355735
2019,7.996,12.177,73,624.5114913141206,135.99401522437606,-0.03559376792659232,-0.007183714074775073
2019,19.174,6.764022,74,-0.0000015335550497498521,219.99998881761718,1.7388125023126815e-9,2.3846122402879194e-10
2019,6.912,11.969,75,581.7189915323444,192.48165636387222,-0.012174215987536274,-0.011785653022086406
2019,16.806,11.566,76,521.9796115265418,227.85882874607412,0.01290218527198231,-0.017932503369003927
2019,4.111,12.447,77,601.0334644838339,143.39596410907097,-0.020738813638760876,-0.012768867438889272
2019,8.292,12.154,78,626.472943682597,148.65874199149053,-0.028670963378530298,-0.01146949717203516
2019,10.89,12.066,79,631.6615719936137,170.66255919938334,-0.027682227736665538,-0.008886313336598894
2019,6.302,13.618,80,829.7690939622399,254.02589223052436,-0.0010166935541831904,0.01663915464338572
2019,3.861,10.684,81,442.0091918142526,211.55684915648132,0.0021287966212563073,-0.007774153324927624
2019,14.254,11.607,82,529.8262555569577,285.4938399029863,0.01556755546228249,-0.007783602070249841
2019,4.158,14.733,83,931.7980173127452,219.9999688200367,4.8483503788641794e-9,1.3217906533277297e-8
2019,16.012,10.74,84,438.7008556295643,186.52156188000376,-0.008868589150784204,-0.015196492553396234
2019,5.823,13.947,85,856.796890659137,228.73082226312977,0.006306238039402536,0.013626893951388032
2019,9.341,11.46649,86,520.8690110186852,159.6608512559008,-0.014645697341102616,-0.01592998651475769
2019,6.115,12.666,87,697.3465581467452,125.26826056929282,-0.03270234340414533,0.007920211010778885
2019,17.077,11.515,88,519.8658728284224,129.8722947916954,-0.019767994042600122,-0.016114705029221268
2019,14.04,11.32,89,513.5443800321799,146.2459695102789,-0.017142877163475914,-0.012354439830821132
2019,6.001,13.117,90,774.2282660161696,240.38954145843223,-0.001485699259941657,0.024478037540185817
2019,10.043,12.277,91,655.4771847890055,255.22979110700823,0.011590153768086435,0.008726790024053388
2019,14.596,11.872,92,568.0134662159929,147.0310100933696,-0.019579351854080967,-0.013436447897980826
2019,6.587,12.454,93,700.8211805246589,280.09301686202195,0.02301884129388374,-0.0018480059298749854
2019,14.497,11.77,94,593.5307360422463,200.04352342364714,-0.007783755903851327,-0.0026222638693786716
2019,10.005,12.882,95,748.65488556405,282.4343250679262,0.032826210828104406,0.03540908236659001
2019,13.305,12.197,96,651.637553215546,270.013130494308,0.014827055768112683,0.011522807644374244
2019,7.022,12.441,97,673.0746724718829,157.7660252598657,-0.021660408496661235,0.013003428878701826
2019,5.715,11.892,98,541.7114526979724,213.0235655923255,-0.004353238036074283,-0.020863806923715908
2019,5.8,10.256314,99,400.5643688879981,215.2511864959689,-0.0011394823761179688,-0.009491701190005431
2019,6.674,12.835,100,752.5582459277052,136.70283290753457,-0.04007026511199716,0.02807847235911114
2019,20.054,11.559,101,510.36616878882563,188.62589094612756,0.00020361836294666876,-0.023242597772323136
2019,7.294,12.398,102,759.7621996450998,275.10198774639036,0.021499537210755308,0.022727235395995218
2019,16.148,11.134,103,471.9300636906487,215.75978068968755,-0.010821001006788442,-0.015578032877603534
2019,6.569,12.572,104,708.9332495472139,251.11864035342646,0.0031072442302931685,0.02138751939445079
2019,13.512,12.155,105,619.5692892562948,193.7131237288756,-0.016589589368852294,0.0006119850405883031
2019,7.353,11.94,106,581.6375286098544,325.36197418171963,0.02439319484971426,-0.019941880297765273
2019,7.323,12.049,107,586.250054821944,248.20948794358242,0.03502758449385542,-0.0247961100535351
2019,21.1,12.222,108,648.9078384043466,323.7740255532694,0.02685225449128344,-0.0017794666896995936
2019,6.682,12.555,109,685.5440279447354,229.96321352160174,0.010462838384921971,0.011576817294610303
2019,5.485,13.1850395,110,805.6305879358046,197.3727671730635,-0.0676935345560628,0.03785034643671461
2019,21.503,11.423,111,497.2718901194151,298.8187795853583,0.017532843507519342,-0.011844135666505055
2019,10.016,11.502,112,498.90589675066565,141.014960502749,0.0023235999682014326,-0.019101493204480895
2019,9.968,13.344955,113,811.9715950447861,278.4632011475792,-0.0038447343172876842,0.022144258830633857
2019,8.849,12.039,114,644.8667072750845,246.8669233739396,0.018604721825295285,0.0027404168880133333
2019,8.288,13.035,115,741.7613473325696,130.31646593357536,-0.03489987195904377,0.032744970533403105
2019,15.015,12.475,116,697.2283536493335,190.0212383390736,-0.026785022502029323,0.00317526744393693
2019,10.371,11.8,117,541.0379819927665,309.95914785539077,0.026151437628092647,-0.007891094091855523
2019,6.814,12.632,118,683.4065775150632,311.78367538332526,0.030609082375452387,0.004544915285232595
2019,14.011,11.097993,119,464.32095905653523,200.2377473392883,-0.012707611689582293,-0.011156832286303636
2019,15.031,11.662002,120,555.522986673306,286.46945292720625,0.012515470386241583,-0.021808089106774925
2019,8.245,12.268745,121,655.4155801051016,339.1271927614587,0.028535266269524896,-0.0030916194161921726
2019,5.691,11.50729,122,530.5687694265245,215.45126627390488,-0.008948242719292815,-0.019300201604624867
2019,17.007,11.459963,123,489.36139473790297,258.24705028947125,0.009955254516935822,-0.026961428791258263
2019,6.98,11.818171,124,607.6468881931347,235.79309009000897,0.02748184107473043,0.011134871532724659
2019,7.548,12.421345,125,660.8708240003533,154.69796242825862,-0.03433817184207006,0.002086800652873139
2019,10.002,12.043958,126,593.012520811453,134.64304449394186,-0.020662923618722448,-0.014860394239701341
2019,6.966,12.426635,127,693.6097119479257,204.24676437313815,-0.016886400401616947,0.0015236913307092564
2019,4.003,11.92121,128,597.9157886665413,235.3998116377818,0.004646383572332024,0.002958287391620379
2019,5.999,11.878489,129,532.9009631840705,136.87424534444153,-0.02640287008250873,-0.0111572006023568
2019,5.289,12.46444,130,696.5357928483301,227.57900724164955,-0.0020787163701737553,0.01245779242853349
2018,13.423,11.973852,131,616.6987623279392,175.81580023026945,-0.02041006983977857,-0.003238516343646394
2018,6.094,12.067744,132,565.421800647577,276.31569309867587,0.017672413731135175,-0.016301304037615226
2018,8.091,12.677674,133,705.3565616659607,116.07914061538219,-0.02431399586781782,0.023991594556399237
2018,15.012,11.048639,134,463.20394187635554,231.03952499215663,-0.007248879276926456,-0.00798061175918155
2018,8.464,12.025968,135,594.3244990045002,323.19671024562734,0.03101124809316571,-0.013507808950167097
2018,10.033,12.699344,136,719.3412670719887,114.60856276303494,-0.028034235347126613,0.008953752548042301
2018,15.065,11.409744,137,501.72663320335516,205.021735524972,0.001276329092136492,-0.02513614499260039
2018,9.036,12.70084,138,727.6828633602321,243.19619056907305,0.04003407290976484,-0.005984866848757258
2018,15.009,11.6946125,139,568.4231287581354,317.13077541055475,0.02218972928806597,-0.005777164602222612
2018,15.001,11.558719,140,534.4782134547565,268.2344350090779,0.00974750174212417,-0.033658594878862115
2018,8.282,12.639756,141,708.4931058867478,179.98735742072304,-0.01672198965943478,0.0032668496127643385
2018,6,11.973392,142,542.711292350055,279.99044856915043,-0.005185180512033199,-0.013308954407464607
2018,9,11.473087,143,521.9892657682351,173.25884332650136,-0.013395900996878138,-0.020508098994560273
2018,10,11.984021,144,570.9167331197027,301.4907477942924,0.02053645166623339,0.010429895003456832
2018,6.802,12.348124,145,674.845029460806,104.5793144120968,-0.025918470175940112,0.00826388528862834
2018,14.013,11.72869,146,557.2235860244108,115.56895542303333,-0.025099778257816972,-0.008049983777870437
2018,7.566,11.801561,147,582.4388350193999,294.6726311994943,0.046703532502802396,-0.0004701671225208911
2018,16.04,11.361467,148,492.46377881865175,239.2042206938625,-0.0031403522492875206,-0.028109524536141333
2018,11.999,12.155344,149,639.0495975387201,338.72924296770384,0.029753064343987834,0.0053943867698299855
2018,10.007,11.999211,150,574.3483072223969,267.14538395116836,0.013259959890900995,-0.010810050802341263
2018,13.017,11.304129,151,490.9722134833783,165.99046141857914,-0.018667184037557332,-0.01578800960143272
2018,10.003,12.027844,152,549.7392659391686,186.97285379126117,-0.004953436779702462,-0.011944603973968047
2018,8,11.688312,153,574.9197054440842,242.60119654394683,0.004242214680400519,-0.007436841817339913
2018,7.999,12.014108,154,607.6806243902666,164.47955442271567,-0.0150094648027125,-0.013490689344052911
2018,6.569,8.764558,155,232.02108914644384,225.06497096899008,3.3269030076613773e-7,-0.0000035138223775228043
2018,6.129,12.466305,156,685.7261335236607,181.34127904535046,-0.01353538975836539,-0.009706826606876134
2018,7.999,11.646875,157,524.0782940888053,197.48193299684021,-0.0059045523018337225,-0.02147458468371891
2018,10.003,12.064388,158,609.7631259764495,298.9105557818244,0.032882231396841474,-0.011871567846391389
2018,12.189,11.624535,159,549.1741558214247,201.94765929514347,-0.010983055162646868,-0.019704462933160926
2018,14.003,11.325673,160,517.8248322469174,210.65946896678207,-0.007563428237242628,-0.02224627216480388
2018,6.562,12.973414,161,760.8665662710836,158.65420631235693,-0.06593881567915356,0.0733378613178739
2018,6.138,11.8287735,162,562.8776394433132,160.43058119430108,-0.020407626551379714,-0.013913665649888317
2018,12.002,11.540529,163,542.5344132189953,146.2974706745283,-0.018792102488098254,-0.018088780076219117
2018,8.17,12.476107,164,677.3517422395355,116.85343433619174,-0.02599547597342514,0.008534853885590459
2018,12.622,9.666205,165,335.1237580990158,211.9395622155024,-0.0006726744353231518,-0.00254079947942917
2018,7.999,12.295802,166,674.7564855731856,288.2476865996884,0.02669502297054229,0.0036264634920222943
2018,7.102,12.159872,167,642.7765991524467,205.88032876564364,-0.008670404656581986,0.002422872359084882
2018,7.014,11.1836,168,484.7686613476684,185.55043830026773,-0.012485968011635281,-0.010968901738079101
2018,11.088,11.480694,169,535.296323499901,159.6257803502927,-0.01765861764809887,-0.015453385426771049
2018,7.58,12.744565,170,737.394263691302,165.22556508915898,-0.11446280920599067,0.01795553580877997
2018,16.013,11.494432,171,517.063153719269,256.30985902545984,0.01714228099409973,-0.028500111621284477
2018,10.563,12.459306,172,654.4080564318242,123.85723524805368,-0.023875860206826315,0.008376472138800833
2018,13.997,11.634321,173,534.2111729325529,240.51838698097137,-0.0015936712764186621,-0.017278902591770888
2018,7.546,12.91407,174,712.3665939081626,282.5312885719253,0.027640887658372252,0.022420447087503514
2018,16.037,11.631547,175,577.8167562330935,207.06019743550175,-0.014837182998395804,-0.011328317369182538
2018,8.276,12.317578,176,664.5193480054885,329.69701764768695,0.029866038877174223,0.00008283886672727572
2018,11.999,11.794738,177,562.7280645716696,173.95591468959188,-0.020282728817186266,-0.01632741211365718
2018,7.119,12.163824,178,631.2717733797392,230.96545741103887,0.010480044914755585,0.006075869212484969
2018,5.021,12.05851,179,590.4036224107437,213.11946647982813,-0.011364411755174548,-0.01417628187028852
2018,4.012,11.438845,180,504.5750359096449,261.8034730137697,0.0009780807853724308,-0.03702493482696865
2018,20.895,11.165491,181,474.7490437781642,245.75144861478455,0.007612949131449186,-0.02566603428189213
2018,4.001,11.099817,182,458.5246295560591,218.61626264728375,-0.00712498440727243,-0.0153458782712155
2018,15.147,11.360468,183,517.6135528832816,273.75782961560924,0.019102834791149863,-0.018926888049330872
2018,8.143,8.9910965,184,260.40774066495317,219.99999597076308,6.265290365248445e-10,4.613398769036433e-9
2018,10.107,11.632071,185,550.5122003815015,164.45445560672184,-0.016018858341089123,-0.005906627003795887
2018,6.04,11.441392,186,521.0107414713509,242.65063308680845,0.014457836283652797,-0.02484964254866646
2018,7.015,11.612022,187,555.1503563118264,140.56146232579644,-0.021735349403603454,-0.017346494084210743
2018,6.215,11.791938,188,628.2052341072947,182.75519836513828,-0.015811591693280936,0.002965633244385002
2018,3.03,11.657632,189,551.1720967536376,175.8613621688352,-0.014928155108941639,-0.022104282613247626
2018,8.004,11.56864,190,502.82706567081374,250.6300667473088,0.0067890360225790645,-0.02537837261920784
2018,7.668,12.759553,191,727.5091778494656,191.80839806979796,-0.02560003579719043,0.00393596689366519
2018,14.023,11.70898,192,555.5842310873253,303.5575529732441,0.017129201658902717,-0.013434965878587246
2018,12.013,11.132603,193,461.86411890535646,164.88976762134195,-0.009103903941574587,-0.01672185125326425
2017,10.317,12.206447,194,618.0821886713269,330.64447188789455,0.03132177511625302,0.00041107059503843365
2017,6,11.973392,195,601.8899014737457,286.2194319246828,0.04229518652039677,-0.01296376375779686
2017,8,12.28669,196,649.5369469123941,301.7487452478467,0.01903434246924793,0.01838830388929403
2017,8.646,12.015246,197,620.1555025130801,119.94952586678843,-0.01505394871947362,-0.0038154845716669027
2017,8.003,12.0807495,198,586.5551015071062,260.86464358914094,0.007963493496224593,-0.014460647424632028
2017,10.061,12.042807,199,616.0875074442575,210.85303872972938,0.003519468260081457,-0.0024609818906849543
2017,7.109,12.414569,200,648.1292055911613,135.6199851909697,-0.022281262033464214,0.0021444349052303522
2017,10.118,12.058474,201,631.7378102685262,325.70925115893107,0.03207426072623789,0.0008647539191557987
2017,8.05,12.473045,202,681.2367177167542,207.18919186993242,-0.005380339599571687,0.010593561012683711
2017,8.007,10.414272,203,405.5411994177889,186.83973639761518,-0.0005325101402667855,-0.0034491812592718735
2017,6.51,11.518954,204,525.721709771124,185.3826123399499,-0.01246352530339134,-0.021196912072899022
2017,10.063,11.67594,205,536.793955970428,192.41079244720416,-0.012603931824959174,-0.022913429160810374
2017,6.14,12.251568,206,658.6542879270928,228.39747666241112,0.011701697506120379,0.012899356738828445
2017,7.04,11.899984,207,574.0180996728051,230.32575919095737,-0.007333940947275691,-0.009677074678512853
2017,8.005,11.976,208,640.9257689735462,259.2843819516216,0.019928178304291846,-0.005719683626257218
2017,8,13.308687,209,794.2384979603427,194.22431157844224,-0.008277669600086144,0.015465060844689507
2017,10.008,13.075499,210,735.3388257796857,277.8573918289784,0.022912228120868648,0.021438046040048387
2017,10.286,12.7449665,211,706.7320954288384,202.68343402341932,-0.032173943803315216,0.011669197578128503
2017,12.005,12.928309,212,732.083662480841,140.80180526807672,-0.013522865907564434,0.022959363163603093
2017,9.997,12.616456,213,749.9357146016531,252.3443690161489,0.013800553844840581,0.0300215411518621
2017,11,12.474347,214,664.0144969412786,112.62718643597262,-0.024608030694227158,0.00836035934752308
2017,12.001,12.261377,215,612.3812979382805,148.67483296885135,-0.023907356748132318,-0.012404702261661746
2017,10.1,12.866469,216,739.204474663567,231.56408483025393,0.018887954497827143,0.034129036650628074
2017,7.999,12.948435,217,753.1702694399784,124.1433353701938,-0.026396867249730543,0.02239508051111767
2017,15.996,12.456626,218,687.2691855281155,326.1007815499228,0.03482439768940935,0.010454447245740137
2017,10.005,12.955274,219,773.4885060724215,212.77018252697272,-0.0030817447737843105,0.022962125353885404
2017,11.996,13.349402,220,807.9986606277544,238.20543610435814,-0.0008621971959070538,0.018642811753342054
2017,11.997,13.339078,221,806.6014714803815,264.4817749150094,0.0014997223036128686,0.008455131316709096
2017,18.203,12.920767,222,737.8230997612176,180.6451645475552,-0.00955388180811057,0.007478139416237292
2017,14.003,13.133192,223,804.5061764864763,183.6361080521886,-0.0066764586704848574,0.023987287426038197
2017,8.006,12.92128,224,760.0172124267125,211.29948166725958,-0.007446257573765052,0.01249468069147011
2017,8.009,13.915953,225,858.7055902902432,216.78027868550487,0.006189978815938902,0.012899159316182423
2017,10.006,12.98307,226,752.3559785980143,316.92969491584057,0.025113158112999,0.011222207271515214
2017,12.003,13.218968,227,789.4317953237895,162.97979214531026,-0.008889998895022061,0.010294684757828694
2017,21.501,12.030743,228,619.6043367909809,313.2001609624256,0.03167881211033151,0.0005395739425538348
2017,10.001,12.972836,229,762.7496381021535,145.84550169970817,-0.012901653328350254,0.009957919848520454
2017,12.004,12.471339,230,704.114466282345,136.79111644602756,-0.03464157536992493,0.00427680314152955
2017,10.007,12.966513,231,784.426772290836,203.58346862999977,-0.00982486881713587,0.014883949548220136
2017,13.239,12.553647,232,670.9860674077139,234.11584506704378,0.014659218176202332,0.013461584684638869
2017,16.012,11.925535,233,585.2715064694206,148.72384683808323,-0.018154526629410063,-0.012201648684383795
2017,11.005,12.1108,234,601.8790217822336,311.31878909095565,0.0346204202677582,-0.01014585592964658
2017,11.966,11.24716,235,487.21991347355817,150.58934501211826,-0.018041769883175723,-0.020444433857579068
2017,12.013,12.307345,236,679.5059592356198,275.0663956518545,0.021344878386435177,0.014922123625104096
2016,10.68,12.301497,237,660.4541459355632,140.79868067420125,-0.028334473763235946,0.0009654336741957148
2016,9.055,11.410306,238,501.1541812011069,155.04049445771213,-0.021923415667253806,-0.018877285803962144
2016,8.076,12.041984,239,575.1049087158182,160.27440899747768,-0.01937212851178622,-0.013575321208062447
2016,10.066,12.269529,240,671.9969540989883,318.130584777254,0.03399379307024789,0.006495936684961787
2016,8.018,12.477447,241,685.1684601733272,154.71310334969994,-0.02124724546781692,0.008860802992048073
2016,10.076,11.955162,242,586.3557438255834,234.86826040772587,0.002883014759405034,-0.006871038865992274
2016,6.064,12.108794,243,576.5211156909959,254.54865629420172,0.0037187312080073365,-0.020882698283528678
2016,9.059,12.013225,244,589.8030096183372,109.64708349749237,-0.024315161020130753,-0.0075128557102413125
2016,10.059,12.325812,245,650.1881501536508,163.30126843687273,-0.025301658851008754,-0.012106942745900384
2016,10.04,12.19137,246,636.9070944478729,311.3568780287387,0.024935047842492845,0.00047598363510055415
2016,8.108,12.190246,247,562.0474897156797,208.1814492045631,-0.008524711959015455,-0.018565398694016064
2016,8.111,12.251515,248,627.903391982897,259.3101944851176,0.01070422371852034,-0.005308708472994714
2016,10.007,12.431291,249,657.4430177633137,241.25825803525407,0.015363256834552065,0.014118572518328595
2016,12.02,12.366566,250,684.4727294877956,129.334039438415,-0.02525892758708345,0.007998588093078202
2016,8.871,11.303669,251,496.2967621736262,179.79808561251485,-0.015625078054718747,-0.015467659597665986
2016,8.047,12.410873,252,609.8539872287464,223.19506997382535,0.0039516174791456565,-0.01850970293737314
2016,5,9.306163,253,299.24017607757514,215.81841428113188,-0.000576060549810596,-0.00029385345403003645
2016,9.999,12.034924,254,637.1478333156065,272.29734966868637,0.024100765720457214,0.0053166205417499385
2016,7.342,12.744972,255,738.9414303087177,317.0706141785184,0.017529571543649914,0.009058447069192918
2016,8.004,12.2386675,256,637.4362723637731,297.7015355809948,0.0251380618536987,0.009045131322315325
2016,6.156,12.08323,257,607.3335049103574,323.314679297311,0.03359987231997814,0.0007227242890872731
2016,4.052,11.422655,258,591.041568041405,187.25516673513914,-0.011813574475969037,-0.0028835188236991695
2016,8.005,12.101778,259,624.4813447602925,297.2572834110908,0.032604122772635954,0.00878738724222672
2016,8.465,10.840715,260,442.6209249314076,251.32338055861098,0.011374686817622907,-0.01863437301795748
2016,10.052,12.750996,261,770.9862058198369,198.57995863911347,-0.0004998958330181503,0.008895905256518013
2016,14.013,12.323286,262,614.6296979776477,248.45312520123593,0.03707687271407657,-0.0026500697560980714
2016,14.004,12.954925,263,765.0313282751746,306.85719982249435,0.02922213330862392,0.02640813270901174
2016,8.841,10.23056,264,403.44620520174425,203.1657163303947,-0.0041800133811592454,-0.010100285254253697
2016,10.006,13.152636,265,797.8041503094476,276.551902143665,0.009853107180718846,0.02014873447231653
2016,10.016,13.003978,266,778.341371010223,173.00120623326828,-0.0033829274387567787,0.020291215881293113
2016,18.416,12.602268,267,703.2287209831791,295.3123897203022,0.027199140151479312,0.006262484587573549
2016,18.007,11.965846,268,585.022380554961,310.11069990797034,0.016060602373427758,-0.010431664141220784
2016,12.103,13.361829,269,817.9035983323781,192.65333624740882,-0.0028619952328702834,0.020300185849918592
2016,10.009,12.233428,270,595.5562078933981,297.2996191478508,0.026237531102222423,0.001958745949501843
2016,14.011,12.428515,271,695.7441117458293,256.05472556039194,0.009032106406355224,0.02310974511952613
2016,10.008,12.61943,272,726.7667318295892,126.84905173188326,-0.03252617755531168,-0.005229039645389382
2016,12.059,12.583961,273,721.3514070765192,256.282897856775,0.05223166817648637,0.0031159898305132103
2016,10.021,13.057297,274,776.0519874629387,140.52789088525222,-0.01717992118081292,0.017170252821595868
2016,18.007,12.165022,275,609.2919547495464,131.82123963578374,-0.024065139625071074,-0.014184056051957127
2016,8.729,12.455108,276,691.0266373156588,143.02076439926157,-0.026953593138741423,0.010145209469780989
2016,8.613,11.274376,277,473.0827411348834,147.55814224613943,-0.014002700658567303,-0.0219588061730194
2016,3.4,12.75,278,740.6645150354511,243.0337795719113,0.023127860869282372,0.02904423421316477
2016,5.282,13.017244,279,766.8873962689452,168.09388633458676,-0.030347965407579974,0.02519116704684742
2016,14.141,12.875199,280,736.2075525067398,293.22703926799454,0.03201554097199112,0.019855294828403768
2016,8.062,12.717202,281,718.296681395077,137.53799068681238,-0.018710959802077484,0.008007700570623204
2016,10.282,12.23313,282,636.9786096321619,157.34906793277378,-0.03140381327239556,-0.006820957357016477
